TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1586430802868	-0.111484	-34.820976	-3.884034	0.704703	0.048007	0.048079	-0.706242	1.000000	0.000000	0.000000	2	0	4879.685547	12.532920	img__0_1586430802866212200.png
1586430802944	-0.113594	-35.769958	-4.010731	0.704687	0.048335	0.048405	-0.706214	1.000000	0.000000	0.000000	0	0	4819.929688	12.500442	img__0_1586430802942559100.png
1586430803024	-0.115703	-36.753868	-4.142030	0.704687	0.048369	0.048439	-0.706209	1.000000	0.000000	0.000000	0	0	4687.031738	12.383912	img__0_1586430803022895200.png
1586430803100	-0.117734	-37.715427	-4.271615	0.704694	0.048287	0.048358	-0.706213	1.000000	0.000000	0.000000	3	0	4342.213867	12.483477	img__0_1586430803099412800.png
1586430803198	-0.119844	-38.674686	-4.401227	0.704685	0.048483	0.048553	-0.706195	1.000000	0.000000	0.000000	3	0	4247.525391	12.661913	img__0_1586430803196003000.png
1586430803275	-0.122422	-39.885468	-4.564723	0.704682	0.048642	0.048710	-0.706176	1.000000	0.000000	0.000000	3	0	4180.609863	12.801121	img__0_1586430803273968600.png
1586430803355	-0.124609	-40.896133	-4.701822	0.704668	0.048947	0.049015	-0.706148	1.000000	0.000000	0.000000	3	0	4120.067871	12.936794	img__0_1586430803354231300.png
1586430803433	-0.126797	-41.918045	-4.841429	0.704635	0.049513	0.049580	-0.706102	1.000000	0.000000	0.000000	3	0	4071.106201	13.062279	img__0_1586430803431620200.png
1586430803520	-0.129063	-42.965000	-4.984740	0.704611	0.049953	0.050019	-0.706064	1.000000	0.000000	0.000000	3	0	4025.680664	13.193469	img__0_1586430803517744800.png
1586430803615	-0.131563	-44.143280	-5.147555	0.704619	0.049953	0.050019	-0.706056	1.000000	0.000000	0.000000	3	0	3983.937012	13.333772	img__0_1586430803614061300.png
1586430803701	-0.134219	-45.411560	-5.322841	0.704629	0.049929	0.049995	-0.706050	1.000000	0.000000	0.000000	3	0	3954.022217	13.454861	img__0_1586430803699562800.png
1586430803777	-0.136328	-46.445313	-5.465834	0.704631	0.049980	0.050044	-0.706040	1.000000	0.000000	0.000000	3	0	3931.370850	13.558957	img__0_1586430803776043800.png
1586430803856	-0.138437	-47.498474	-5.613626	0.704588	0.050684	0.050750	-0.705983	1.000000	0.000000	0.000000	3	0	3914.527832	13.660955	img__0_1586430803855177200.png
1586430803932	-0.140469	-48.522305	-5.757484	0.704542	0.051405	0.051470	-0.705924	1.000000	0.000000	0.000000	3	0	3902.693359	13.755266	img__0_1586430803930705000.png
1586430804007	-0.142500	-49.553749	-5.904237	0.704540	0.051512	0.051576	-0.705911	1.000000	0.000000	0.000000	3	0	3893.786621	13.845049	img__0_1586430804005446100.png
1586430804083	-0.144531	-50.594646	-6.052928	0.704549	0.051469	0.051535	-0.705907	1.000000	0.000000	0.000000	3	0	3887.848145	13.934505	img__0_1586430804081546100.png
1586430804158	-0.146563	-51.620937	-6.199469	0.704558	0.051436	0.051501	-0.705904	1.000000	0.000000	0.000000	3	0	3884.629150	14.021089	img__0_1586430804156947100.png
1586430804234	-0.148594	-52.677498	-6.351942	0.704524	0.051968	0.052034	-0.705859	1.000000	0.000000	0.000000	3	0	3880.785156	14.104900	img__0_1586430804232894700.png
1586430804314	-0.150781	-53.816170	-6.520816	0.704386	0.053891	0.053957	-0.705708	1.000000	0.000000	0.000000	3	0	3883.300049	14.188782	img__0_1586430804312896500.png
1586430804389	-0.152812	-54.860703	-6.676864	0.704284	0.055294	0.055360	-0.705594	1.000000	0.000000	0.000000	3	0	3886.851074	14.263133	img__0_1586430804387567400.png
1586430804462	-0.154766	-55.899998	-6.836671	0.704290	0.055285	0.055354	-0.705588	1.000000	0.000000	0.000000	3	0	3890.988770	14.334484	img__0_1586430804461050100.png
1586430804541	-0.156797	-56.976055	-7.002433	0.704301	0.055216	0.055284	-0.705588	1.000000	0.000000	0.000000	3	0	3896.824707	14.408867	img__0_1586430804539411200.png
1586430804615	-0.158906	-58.088047	-7.173541	0.704312	0.055161	0.055232	-0.705586	1.000000	0.000000	0.000000	3	0	3902.062012	14.480190	img__0_1586430804613777500.png
1586430804688	-0.160859	-59.143513	-7.339327	0.704231	0.056254	0.056326	-0.705494	1.000000	0.000000	0.000000	3	0	3908.946045	14.546014	img__0_1586430804687356600.png
1586430804763	-0.162813	-60.211094	-7.508221	0.704121	0.057682	0.057749	-0.705373	1.000000	0.000000	0.000000	3	0	3918.356934	14.611094	img__0_1586430804762152700.png
1586430804838	-0.164766	-61.290661	-7.681681	0.704085	0.058196	0.058263	-0.705325	1.000000	0.000000	0.000000	3	0	3927.246582	14.674301	img__0_1586430804836958700.png
1586430804911	-0.166680	-62.360039	-7.855509	0.704095	0.058135	0.058205	-0.705324	1.000000	0.000000	0.000000	3	0	3936.429932	14.734709	img__0_1586430804909483600.png
1586430804986	-0.168555	-63.426094	-8.028697	0.704105	0.058085	0.058155	-0.705322	1.000000	0.000000	0.000000	3	0	3946.292725	14.796395	img__0_1586430804984306900.png
1586430805063	-0.170586	-64.549805	-8.211868	0.704093	0.058303	0.058373	-0.705299	1.000000	0.000000	0.000000	3	0	3955.310059	14.858974	img__0_1586430805061182400.png
1586430805137	-0.172539	-65.644844	-8.392357	0.704029	0.059147	0.059216	-0.705222	1.000000	0.000000	0.000000	3	0	3966.395752	14.917912	img__0_1586430805135917800.png
1586430805212	-0.174570	-66.778160	-8.579738	0.703977	0.059829	0.059896	-0.705159	1.000000	0.000000	0.000000	3	0	3977.508545	14.975706	img__0_1586430805210877600.png
1586430805287	-0.176445	-67.869492	-8.762328	0.703985	0.059810	0.059880	-0.705154	1.000000	0.000000	0.000000	3	0	3988.326660	15.032290	img__0_1586430805285425200.png
1586430805371	-0.178320	-68.980118	-8.948224	0.703993	0.059775	0.059843	-0.705152	1.000000	0.000000	0.000000	3	0	3999.588867	15.089681	img__0_1586430805361334300.png
