TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1587266982878	1.957969	32.503319	-1.257463	0.760325	-0.019301	0.017536	0.649019	1.000000	0.000000	0.000000	2	0	4323.572266	10.323286	img__0_1587266982874561200.png
1587266982946	2.073945	33.229961	-1.291868	0.760334	-0.019082	0.017086	0.649027	1.000000	0.000000	0.000000	2	0	4350.622559	10.505092	img__0_1587266982944619800.png
1587266983018	2.190664	33.961056	-1.325732	0.760344	-0.018810	0.016666	0.649034	1.000000	0.000000	0.000000	2	0	4379.725586	10.687038	img__0_1587266983015890500.png
1587266983088	2.310117	34.709373	-1.359646	0.760357	-0.018465	0.016244	0.649040	1.000000	0.000000	0.000000	2	0	4410.320801	10.866560	img__0_1587266983086577800.png
1587266983158	2.430586	35.464062	-1.393096	0.760369	-0.018091	0.015838	0.649046	1.000000	0.000000	0.000000	2	0	4442.408691	11.043594	img__0_1587266983156784600.png
1587266983228	2.553008	36.231209	-1.426267	0.760381	-0.017706	0.015450	0.649053	1.000000	0.000000	0.000000	2	0	4475.904297	11.219245	img__0_1587266983226523200.png
1587266983299	2.677500	37.011482	-1.459106	0.760393	-0.017290	0.015067	0.649058	1.000000	0.000000	0.000000	2	0	4511.158203	11.396737	img__0_1587266983297944100.png
1587266983369	2.803945	37.803787	-1.491543	0.760405	-0.016835	0.014666	0.649065	1.000000	0.000000	0.000000	2	0	4546.711914	11.569656	img__0_1587266983367645000.png
1587266983446	2.939062	38.650860	-1.525215	0.760417	-0.016335	0.014236	0.649073	1.000000	0.000000	0.000000	2	0	4587.200195	11.759803	img__0_1587266983444274400.png
1587266983523	3.083008	39.553162	-1.559922	0.760430	-0.015802	0.013782	0.649082	1.000000	0.000000	0.000000	2	0	4628.975586	11.949502	img__0_1587266983521198600.png
1587266983593	3.219844	40.411209	-1.591785	0.760440	-0.015295	0.013350	0.649091	1.000000	0.000000	0.000000	2	0	4668.462891	12.123786	img__0_1587266983592148900.png
1587266983665	3.356055	41.265545	-1.622378	0.760450	-0.014789	0.012919	0.649100	1.000000	0.000000	0.000000	2	0	4708.904297	12.298521	img__0_1587266983663442000.png
1587266983736	3.493203	42.137146	-1.652410	0.759976	-0.014352	0.012402	0.649674	1.000000	1.000000	0.000000	2	0	4752.616699	12.467007	img__0_1587266983734620600.png
1587266983810	3.621250	43.029999	-1.681853	0.756520	-0.014286	0.011462	0.653714	1.000000	0.000000	0.000000	2	0	4800.076660	12.632668	img__0_1587266983807281900.png
1587266983879	3.739453	43.920078	-1.709875	0.752249	-0.014129	0.010571	0.658642	1.000000	0.000000	0.000000	2	0	4842.129395	12.803482	img__0_1587266983877070900.png
1587266983949	3.856914	44.804607	-1.736448	0.750510	-0.013616	0.009996	0.660643	1.000000	0.000000	0.000000	0	0	4924.909180	12.975547	img__0_1587266983947436700.png
1587266984019	3.972188	45.691013	-1.761775	0.749896	-0.012951	0.009423	0.661362	1.000000	0.000000	0.000000	0	0	4808.733887	12.984303	img__0_1587266984015767400.png
1587266984087	4.085156	46.574921	-1.785789	0.749685	-0.012089	0.008769	0.661626	1.000000	1.000000	0.000000	0	0	4693.620605	12.953157	img__0_1587266984085048800.png
1587266984155	4.192695	47.461521	-1.808923	0.748389	-0.011574	0.008203	0.663108	1.000000	1.000000	0.000000	3	0	4383.847168	13.062767	img__0_1587266984154000800.png
1587266984224	4.286758	48.363281	-1.831826	0.743763	-0.011895	0.007711	0.668293	1.000000	0.000000	0.000000	3	0	4330.141602	13.242625	img__0_1587266984222970400.png
1587266984294	4.370273	49.282967	-1.854890	0.738069	-0.012353	0.007441	0.674571	1.000000	0.000000	0.000000	3	0	4277.209473	13.434854	img__0_1587266984292546300.png
1587266984362	4.452422	50.200897	-1.877568	0.735510	-0.012470	0.007643	0.677356	1.000000	1.000000	0.000000	3	0	4231.483887	13.618575	img__0_1587266984361295100.png
1587266984433	4.529140	51.152500	-1.901106	0.733288	-0.012648	0.007690	0.679757	1.000000	1.000000	0.000000	3	0	4197.470703	13.790170	img__0_1587266984431078300.png
1587266984501	4.588945	52.103123	-1.924753	0.728485	-0.013063	0.007358	0.684898	1.000000	0.000000	0.000000	3	0	4169.602051	13.957018	img__0_1587266984499710500.png
1587266984568	4.641797	53.050194	-1.948357	0.724681	-0.013148	0.007341	0.688920	1.000000	0.000000	0.000000	3	0	4143.382324	14.124518	img__0_1587266984566715600.png
1587266984636	4.692773	54.012539	-1.972375	0.723095	-0.012972	0.007556	0.690586	1.000000	0.000000	0.000000	3	0	4121.584473	14.289847	img__0_1587266984634760900.png
1587266984704	4.738203	54.966640	-1.996365	0.722075	-0.012832	0.007806	0.691652	1.000000	1.000000	0.000000	3	0	4108.157227	14.445012	img__0_1587266984701961800.png
1587266984771	4.771563	55.937771	-2.020825	0.718726	-0.012975	0.007735	0.695129	1.000000	1.000000	0.000000	3	0	4105.638184	14.582874	img__0_1587266984769078900.png
1587266984839	4.788320	56.934219	-2.045989	0.712427	-0.013321	0.007363	0.701582	1.000000	0.000000	0.000000	3	0	4099.037109	14.738701	img__0_1587266984837970100.png
1587266984907	4.801054	57.942696	-2.071533	0.708579	-0.013218	0.007378	0.705469	1.000000	0.000000	0.000000	3	0	4093.883057	14.890272	img__0_1587266984905101500.png
1587266984974	4.807812	58.933750	-2.096531	0.706561	-0.013031	0.007439	0.707493	1.000000	1.000000	0.000000	3	0	4094.833740	15.033916	img__0_1587266984972281100.png
1587266985047	4.799414	60.028942	-2.123962	0.702563	-0.013062	0.007174	0.711466	1.000000	0.000000	0.000000	3	0	4099.645020	15.189662	img__0_1587266985045918800.png
1587266985114	4.785312	61.071758	-2.149836	0.699876	-0.012816	0.007207	0.714113	1.000000	0.000000	0.000000	3	0	4103.055664	15.335024	img__0_1587266985113013900.png
1587266985184	4.767695	62.109531	-2.175288	0.698752	-0.012413	0.007374	0.715218	1.000000	0.000000	0.000000	3	0	4108.905273	15.479655	img__0_1587266985180876100.png
1587266985250	4.744765	63.163750	-2.200788	0.697835	-0.012005	0.007496	0.716118	1.000000	1.000000	0.000000	3	0	4120.208496	15.617393	img__0_1587266985248633200.png
1587266985328	4.708828	64.370354	-2.229453	0.695528	-0.011627	0.007482	0.718366	1.000000	0.000000	0.000000	3	0	4132.198242	15.781673	img__0_1587266985326310000.png
1587266985394	4.675664	65.432457	-2.254172	0.694588	-0.011153	0.007604	0.719281	1.000000	0.000000	0.000000	3	0	4143.970703	15.920314	img__0_1587266985392878100.png
1587266985460	4.640351	66.484879	-2.278132	0.694096	-0.010681	0.007690	0.719762	1.000000	1.000000	0.000000	3	0	4158.494141	16.054758	img__0_1587266985459166700.png
1587266985528	4.595586	67.562225	-2.302046	0.691836	-0.010454	0.007442	0.721940	1.000000	0.000000	0.000000	3	0	4177.546387	16.185669	img__0_1587266985526034100.png
1587266985593	4.543633	68.636757	-2.325242	0.688779	-0.010251	0.007159	0.724864	1.000000	0.000000	0.000000	3	0	4193.377441	16.320559	img__0_1587266985592108800.png
1587266985660	4.489922	69.714767	-2.347800	0.687304	-0.009891	0.007023	0.726269	1.000000	0.000000	0.000000	3	0	4209.792969	16.454643	img__0_1587266985658261200.png
1587266985727	4.430351	70.817223	-2.370073	0.686174	-0.009561	0.006802	0.727342	1.000000	1.000000	0.000000	3	0	4230.807129	16.586363	img__0_1587266985725425800.png
1587266985796	4.357695	71.934959	-2.391775	0.682763	-0.009496	0.006219	0.730552	1.000000	0.000000	0.000000	3	0	4253.428223	16.720930	img__0_1587266985794535300.png
1587266985879	4.265078	73.263710	-2.416355	0.679748	-0.009164	0.005798	0.733365	1.000000	0.000000	0.000000	3	0	4276.889648	16.887289	img__0_1587266985876825400.png
